9092,-0.02,3.21,11.925434112548828
9092,-0.02,3.21,12.026535511016846
9092,-0.04,3.22,12.125741004943848
9092,-0.07,3.22,12.224953413009644
9092,-0.07,3.21,12.323949337005615
9092,-0.09,3.22,12.425216674804688
9092,-0.09,3.21,12.526367425918579
9092,-0.05,3.25,12.62451434135437
9092,-0.03,3.29,12.723658800125122
9092,0.00,3.31,12.825776100158691
9092,0.02,3.32,12.924707412719727
9092,0.03,3.32,13.02415943145752
9092,0.03,3.34,13.124166250228882
9092,0.04,3.35,13.224171161651611
9092,0.04,3.38,13.324130058288574
9092,0.03,3.39,13.424177408218384
9092,0.03,3.41,13.524172306060791
9092,0.03,3.40,13.624165773391724
9092,0.02,3.41,13.724166870117188
9092,0.02,3.40,13.82416558265686
9092,0.03,3.40,13.924166440963745
9092,0.02,3.38,14.024186611175537
9092,0.02,3.38,14.124173641204834
9092,0.01,3.37,14.224159002304077
9092,0.00,3.37,14.324141502380371
9092,-0.01,3.37,14.424166440963745
9092,-0.02,3.36,14.524166345596313
9092,-0.03,3.36,14.624142169952393
9092,-0.03,3.35,14.724173307418823
9092,-0.02,3.34,14.824166297912598
9092,-0.03,3.35,14.924159049987793
9092,-0.03,3.34,15.024131298065186
9092,-0.04,3.33,15.124130010604858
9092,-0.04,3.33,15.224129676818848
9092,-0.03,3.33,15.32413101196289
9092,-0.03,3.34,15.424131393432617
9092,-0.04,3.32,15.524130821228027
9092,-0.01,3.32,15.624131202697754
9092,0.01,3.34,15.724361658096313
9092,0.01,3.35,15.824363470077515
9092,-0.01,3.33,15.924363613128662
9092,-0.04,3.34,16.024362564086914
9092,-0.10,3.34,16.1243634223938
9092,-0.13,3.36,16.224363327026367
9092,-0.18,3.34,16.324363708496094
9092,-0.21,3.39,16.42436194419861
9092,-0.23,3.41,16.52436327934265
9092,-0.27,3.45,16.624363660812378
9092,-0.29,3.48,16.724361658096313
9092,-0.41,3.55,16.824363231658936
9092,-0.44,3.60,16.924363374710083
9092,-0.33,3.61,17.02436327934265
9092,-0.20,3.62,17.12436294555664
9092,-0.25,3.64,20.42585325241089
9092,-0.25,3.72,20.52379012107849
9092,-0.22,3.62,20.623799800872803
9092,-0.24,3.54,20.72378921508789
9092,-0.25,3.45,20.8237886428833
9092,-0.21,3.37,20.92378878593445
9092,-0.19,3.30,21.023788690567017
9092,-0.15,3.22,21.1237895488739
9092,-0.11,3.14,21.22378921508789
9092,-0.04,3.05,21.32478928565979
9092,-0.03,2.92,21.42379379272461
9092,0.03,2.83,21.523793935775757
9092,0.08,2.75,21.623789310455322
9092,0.10,2.67,21.72378921508789
9092,0.17,2.50,21.823787212371826
9092,0.26,2.32,21.92378807067871
9092,0.38,2.15,22.02379059791565
9092,0.47,2.00,22.1238055229187
9092,0.63,1.68,22.223788499832153
9092,0.69,1.51,22.32378911972046
9092,0.68,1.46,22.423796892166138
9092,0.68,1.33,22.523789167404175
9092,0.71,1.30,22.623788595199585
9092,0.63,1.17,22.723788499832153
9092,0.63,1.16,22.82471489906311
9092,0.56,1.04,22.9237163066864
9092,0.53,1.03,23.023717164993286
9092,0.49,1.04,23.123716831207275
9092,0.46,1.05,23.224716663360596
9092,0.38,0.97,23.32371735572815
9092,0.39,1.00,23.423714876174927
9092,0.41,1.02,23.523714780807495
9092,0.43,1.07,23.62371587753296
9092,0.47,1.06,23.72371482849121
9092,0.53,0.98,23.823715925216675
9092,0.60,0.96,23.923717737197876
9092,0.64,1.03,24.02371573448181
9092,0.70,1.12,24.123714923858643
9092,0.78,1.19,24.223715782165527
9092,0.83,1.29,24.32371497154236
9092,0.90,1.35,24.423714876174927
9092,0.98,1.40,24.523714780807495
9092,1.02,1.46,24.62371516227722
9092,1.09,1.50,24.72371530532837
9092,1.12,1.52,24.823715686798096
9092,1.15,1.58,24.923717975616455
9092,1.19,1.63,25.02371597290039
9092,1.23,1.67,25.12371826171875
9092,1.33,1.68,25.22371745109558
9092,1.36,1.72,25.32371759414673
9092,1.41,1.76,25.423714876174927
9092,1.50,1.76,25.52471613883972
9092,1.53,1.79,25.623714923858643
9092,1.57,1.79,25.724714756011963
9092,1.56,1.81,25.824715852737427
9092,1.56,1.83,25.923715591430664
9092,1.65,1.82,26.023728609085083
9092,1.66,1.82,26.124714374542236
9092,1.73,1.81,26.223716735839844
9092,1.75,1.81,26.32371687889099
9092,1.85,1.83,26.42371439933777
9092,1.87,1.91,26.523715019226074
9092,1.87,1.91,26.72371506690979
9092,1.89,1.96,26.923715353012085
9092,1.89,2.04,27.22371506690979
9092,1.94,2.15,27.523717164993286
9092,1.95,2.23,27.92371702194214
9092,1.96,2.28,28.22371506690979
9092,1.97,2.33,29.526209115982056
9092,1.94,2.34,30.12618327140808
9092,1.99,2.39,30.3240749835968
9092,1.99,2.37,30.424083948135376
9092,1.97,2.37,30.524084091186523
9092,1.92,2.33,30.624120712280273
9092,1.84,2.34,30.724084854125977
9092,1.75,2.34,30.824084043502808
9092,1.66,2.38,30.924084424972534
9092,1.57,2.45,31.02408456802368
9092,1.46,2.51,31.12408471107483
9092,1.36,2.61,31.22408390045166
9092,1.21,2.67,31.324084281921387
9092,1.05,2.73,31.424083471298218
9092,0.94,2.72,31.52408528327942
9092,0.78,2.75,31.624083995819092
9092,0.62,2.80,31.72408437728882
9092,0.48,2.82,31.824084758758545
9092,0.37,2.81,31.924084901809692
9092,0.25,2.86,32.02408409118652
9092,0.16,2.89,32.12408471107483
9092,0.09,2.91,32.22408437728882
9092,0.03,2.92,32.324084997177124
9092,-0.00,2.95,32.424084186553955
9092,-0.01,2.98,32.52408313751221
9092,-0.03,3.01,32.62408375740051
9092,-0.02,3.00,32.7240948677063
9092,-0.02,3.03,32.82508444786072
9092,-0.01,3.02,32.924084424972534
9092,0.06,2.93,33.02408456802368
9092,0.04,2.94,33.124083042144775
9092,0.05,3.01,33.22408628463745
9092,0.06,3.03,33.32408428192139
9092,0.04,3.05,33.424084186553955
9092,0.06,3.06,33.52408289909363
9092,0.09,3.06,33.62408471107483
9092,0.09,3.08,33.72409009933472
9092,0.12,3.09,33.82408905029297
9092,0.17,3.14,33.92408585548401
9092,0.21,3.21,34.02408289909363
9092,0.21,3.20,34.12408399581909
9092,0.19,3.17,34.224082708358765
9092,0.22,3.10,34.32408666610718
9092,0.18,3.08,34.42408514022827
9092,0.18,3.09,34.52408504486084
9092,0.17,3.11,34.62408447265625
9092,0.16,3.11,34.724085092544556
9092,0.16,3.12,34.823853969573975
9092,0.15,3.11,34.92436695098877
9092,0.14,3.10,35.02436661720276
9092,0.14,3.10,35.12436628341675
9092,0.13,3.08,35.22437024116516
9092,0.13,3.09,35.3243670463562
9092,0.13,3.10,35.42437505722046
9092,0.15,3.09,35.52436709403992
9092,0.16,3.10,35.62436866760254
9092,0.16,3.11,35.724366903305054
9092,0.18,3.12,35.82436680793762
9092,0.18,3.13,35.924803495407104
9092,0.20,3.16,36.024802923202515
9092,0.24,3.11,36.12480163574219
9092,0.21,3.12,36.224802017211914
9092,0.20,3.13,36.324803829193115
9092,0.20,3.16,36.424803733825684
9092,0.19,3.14,36.52480173110962
9092,0.19,3.14,36.62380290031433
9092,0.19,3.14,36.72480368614197
9092,0.19,3.14,36.8248016834259
9092,0.21,3.17,36.92480134963989
9092,0.20,3.14,37.024802923202515
9092,0.20,3.15,37.1248037815094
9092,0.20,3.17,37.22480368614197
9092,0.21,3.21,37.32481050491333
9092,0.23,3.20,37.42480111122131
9092,0.24,3.21,37.52480149269104
9092,0.22,3.18,37.62480425834656
9092,0.20,3.17,37.723801374435425
9092,0.18,3.16,37.824803590774536
9092,0.15,3.11,37.924803733825684
9092,0.13,3.08,38.02480363845825
9092,0.13,3.06,38.124802589416504
9092,0.12,3.06,38.22480368614197
9092,0.12,3.06,38.32480216026306
9092,0.14,3.06,38.42480158805847
9092,0.13,3.06,38.52426528930664
9092,0.15,3.04,38.62426567077637
9092,0.13,3.05,38.72426629066467
9092,0.12,3.06,38.824265480041504
9092,0.12,3.07,38.92427396774292
9092,0.13,3.07,39.025471448898315
9092,0.12,3.07,39.12571883201599
9092,0.13,3.08,39.22471284866333
9092,0.14,3.07,39.32403230667114
9092,0.14,3.08,39.42577624320984
9092,0.14,3.07,39.526392698287964
9092,0.15,3.05,39.6247456073761
9092,0.16,3.06,39.724806785583496
9092,0.16,3.05,39.824121952056885
9092,0.14,3.06,39.924471855163574
9092,0.13,3.04,40.0261013507843
9092,0.12,3.06,40.124900817871094
9092,0.12,3.08,40.225183725357056
9092,0.12,3.09,40.325926542282104
9092,0.11,3.09,40.426586389541626
9092,0.12,3.08,40.52481150627136
9092,0.13,3.08,40.62482571601868
9092,0.13,3.08,40.72578001022339
9092,0.14,3.11,40.824031591415405
9092,0.14,3.10,40.9252815246582
9092,0.14,3.07,41.02422261238098
9092,0.14,3.06,41.12485480308533
9092,0.14,3.07,41.224069118499756
9092,0.14,3.08,41.324880599975586
9092,0.14,3.09,41.42480707168579
9092,0.14,3.10,41.52462387084961
9092,0.15,3.09,41.62467885017395
9092,0.15,3.08,41.72591423988342
9092,0.14,3.10,41.82439708709717
9092,0.14,3.10,41.926252126693726
9092,0.14,3.10,42.025832414627075
9092,0.15,3.10,42.12594723701477
9092,0.13,3.10,42.22570443153381
9092,0.12,3.09,42.324535846710205
9092,0.12,3.09,42.42614984512329
9092,0.14,3.10,42.52605843544006
9092,0.15,3.09,42.62616181373596
9092,0.14,3.10,42.724814891815186
9092,0.14,3.10,42.82538342475891
9092,0.15,3.11,42.92620325088501
9092,0.14,3.09,43.02627491950989
9092,0.14,3.08,43.12463998794556
9092,0.14,3.08,43.22593426704407
9092,0.14,3.06,43.325706005096436
9092,0.14,3.09,43.426034450531006
9092,0.13,3.08,43.525240659713745
9092,0.13,3.09,43.626641511917114
9092,0.13,3.09,43.7258722782135
9092,0.13,3.08,43.82592511177063
9092,0.14,3.07,43.92459201812744
9092,0.13,3.08,44.024317264556885
9092,0.12,3.09,44.12611794471741
9092,0.12,3.07,44.22618627548218
9092,0.13,3.06,44.325175046920776
9092,0.13,3.07,44.42569541931152
9092,0.13,3.08,44.52593541145325
9092,0.11,3.08,44.62627911567688
9092,0.13,3.09,44.72507405281067
9092,0.13,3.07,44.82426381111145
9092,0.15,3.07,44.92442989349365
9092,0.16,3.06,45.02457332611084
9092,0.15,3.04,45.12485647201538
9092,0.15,3.04,45.22576642036438
9092,0.15,3.06,45.32469058036804
9092,0.15,3.05,45.42469906806946
9092,0.16,3.05,45.52477025985718
9092,0.15,3.05,45.6266827583313
9092,0.15,3.07,45.724169969558716
9092,0.14,3.06,45.82415699958801
9092,0.14,3.06,45.92420935630798
9092,0.15,3.08,46.02422022819519
9092,0.14,3.08,46.125566720962524
9092,0.15,3.08,46.22590351104736
9092,0.16,3.11,46.32610607147217
9092,0.14,3.12,46.42637848854065
9092,0.15,3.11,46.52551078796387
9092,0.17,3.12,46.62505793571472
9092,0.16,3.12,46.7243230342865
9092,0.17,3.14,46.826305866241455
9092,0.17,3.13,46.925002098083496
9092,0.17,3.14,47.0261344909668
9092,0.17,3.15,47.12567591667175
9092,0.15,3.14,47.22420835494995
9092,0.16,3.13,47.326316118240356
9092,0.17,3.13,47.42661380767822
9092,0.18,3.14,47.52592897415161
9092,0.18,3.15,47.624778270721436
9092,0.17,3.16,47.72628307342529
9092,0.15,3.15,47.82460427284241
9092,0.15,3.15,47.92482399940491
9092,0.15,3.16,48.02554678916931
9092,0.14,3.14,48.12618589401245
9092,0.14,3.13,48.22656321525574
9092,0.14,3.11,48.32582139968872
9092,0.15,3.13,48.425859212875366
9092,0.14,3.14,48.52558183670044
9092,0.15,3.14,48.62444448471069
9092,0.16,3.16,48.72557044029236
9092,0.17,3.15,48.8253858089447
9092,0.16,3.15,48.92578434944153
9092,0.16,3.13,49.02561902999878
9092,0.17,3.13,49.124985456466675
9092,0.16,3.10,49.225855350494385
9092,0.16,3.09,49.32655191421509
9092,0.16,3.10,49.424476146698
9092,0.16,3.10,49.52431392669678
9092,0.15,3.10,49.62432289123535
9092,0.14,3.11,49.7243127822876
9092,0.15,3.09,49.824296712875366
9092,0.13,3.08,49.92640495300293
9092,0.14,3.10,50.02448487281799
9092,0.16,3.09,50.124675989151
9092,0.15,3.10,50.22531700134277
9092,0.14,3.10,50.32444500923157
9092,0.14,3.11,50.42459487915039
9092,0.15,3.11,50.52594709396362
9092,0.15,3.10,50.624027967453
9092,0.14,3.09,50.72642421722412
9092,0.14,3.09,50.82509517669678
9092,0.14,3.08,50.92475247383118
9092,0.15,3.08,51.02421975135803
9092,0.16,3.09,51.12437462806702
9092,0.16,3.10,51.22535848617554
9092,0.18,3.11,51.324646949768066
9092,0.16,3.11,51.425137758255005
9092,0.17,3.10,51.52521061897278
9092,0.18,3.11,51.62509346008301
9092,0.17,3.10,51.725260496139526
9092,0.17,3.09,51.82461142539978
9092,0.16,3.08,51.92608118057251
9092,0.16,3.09,52.02472805976868
9092,0.16,3.08,52.12473750114441
9092,0.15,3.08,52.2258825302124
9092,0.14,3.07,52.32490873336792
9092,0.15,3.08,52.42518997192383
9092,0.13,3.08,52.524351358413696
9092,0.15,3.08,52.6242241859436
9092,0.14,3.08,52.7242214679718
9092,0.13,3.08,52.82522106170654
9092,0.13,3.09,52.92422103881836
9092,0.13,3.10,53.02455925941467
9092,0.13,3.09,53.12619733810425
9092,0.14,3.10,53.2264609336853
9092,0.15,3.10,53.3248770236969
9092,0.15,3.10,53.42607021331787
9092,0.15,3.11,53.524640798568726
9092,0.16,3.12,53.62637257575989
9092,0.16,3.13,53.72523045539856
9092,0.14,3.14,53.824772357940674
9092,0.14,3.15,53.92626452445984
9092,0.16,3.14,54.02492618560791
9092,0.17,3.14,54.124746322631836
9092,0.17,3.15,54.225298166275024
9092,0.16,3.16,54.32582426071167
9092,0.18,3.15,54.42441511154175
9092,0.19,3.16,54.525126457214355
9092,0.19,3.16,54.62459111213684
9092,0.19,3.15,54.72472310066223
9092,0.19,3.16,54.82525849342346
9092,0.20,3.17,54.925169944763184
9092,0.20,3.17,55.026103258132935
9092,0.20,3.19,55.1241729259491
9092,0.19,3.18,55.224387407302856
9092,0.21,3.18,55.324400424957275
9092,0.21,3.17,55.42442178726196
